,order_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,product_type,product_name,size,colour,available_in_stock,customer_name,gender,age,city,state,delivery_duration,order_seasons,month_name,Customer_Status
1355,60,93,2,186,301,31491,2021-02-05,2021-02-28,Trousers,Joggers,XL,red,58,Elga Corgenvin,Non-binary,47,New Sienna,South Australia,23,Summer,February,One-time
1356,60,96,1,96,301,31491,2021-02-05,2021-02-28,Trousers,Drawstring,S,green,73,Elga Corgenvin,Non-binary,47,New Sienna,South Australia,23,Summer,February,One-time
1357,60,100,1,100,301,31491,2021-02-05,2021-02-28,Jacket,Bomber,XS,violet,75,Elga Corgenvin,Non-binary,47,New Sienna,South Australia,23,Summer,February,One-time
1358,60,96,1,96,301,31491,2021-02-05,2021-02-28,Trousers,Drawstring,L,red,73,Elga Corgenvin,Non-binary,47,New Sienna,South Australia,23,Summer,February,One-time
1359,60,107,3,321,301,31491,2021-02-05,2021-02-28,Jacket,Denim,S,violet,73,Elga Corgenvin,Non-binary,47,New Sienna,South Australia,23,Summer,February,One-time
1360,577,98,3,294,840,29313,2021-02-20,2021-03-12,Shirt,Camp Collared,L,indigo,72,Ellene Dedam,Agender,25,Islamouth,Western Australia,20,Summer,February,Loyal
1361,577,112,2,224,840,29313,2021-02-20,2021-03-12,Trousers,Tracksuit Bottoms,XL,blue,68,Ellene Dedam,Agender,25,Islamouth,Western Australia,20,Summer,February,Loyal
1362,577,109,2,218,840,29313,2021-02-20,2021-03-12,Jacket,Peacoat,S,indigo,49,Ellene Dedam,Agender,25,Islamouth,Western Australia,20,Summer,February,Loyal
1363,649,96,2,192,840,44955,2021-07-28,2021-08-16,Trousers,Drawstring,M,yellow,55,Ellene Dedam,Agender,25,Islamouth,Western Australia,19,Winter,July,Loyal
1364,392,93,1,93,840,32036,2021-01-12,2021-01-25,Trousers,Joggers,S,orange,43,Ellene Dedam,Agender,25,Islamouth,Western Australia,13,Summer,January,Loyal
1365,577,93,3,279,840,29313,2021-02-20,2021-03-12,Trousers,Joggers,S,orange,43,Ellene Dedam,Agender,25,Islamouth,Western Australia,20,Summer,February,Loyal
1366,577,94,2,188,840,29313,2021-02-20,2021-03-12,Shirt,Henley,M,blue,42,Ellene Dedam,Agender,25,Islamouth,Western Australia,20,Summer,February,Loyal
1367,649,119,3,357,840,44955,2021-07-28,2021-08-16,Shirt,Casual Slim Fit,L,indigo,60,Ellene Dedam,Agender,25,Islamouth,Western Australia,19,Winter,July,Loyal
1368,392,99,2,198,840,32036,2021-01-12,2021-01-25,Trousers,High-Waisted,S,red,80,Ellene Dedam,Agender,25,Islamouth,Western Australia,13,Summer,January,Loyal
1369,577,93,3,279,840,29313,2021-02-20,2021-03-12,Trousers,Joggers,M,indigo,66,Ellene Dedam,Agender,25,Islamouth,Western Australia,20,Summer,February,Loyal
1370,392,99,3,297,840,32036,2021-01-12,2021-01-25,Trousers,High-Waisted,S,indigo,79,Ellene Dedam,Agender,25,Islamouth,Western Australia,13,Summer,January,Loyal
1371,392,118,1,118,840,32036,2021-01-12,2021-01-25,Shirt,Flannel,XL,orange,50,Ellene Dedam,Agender,25,Islamouth,Western Australia,13,Summer,January,Loyal
1372,577,91,3,273,840,29313,2021-02-20,2021-03-12,Jacket,Pullover,L,orange,56,Ellene Dedam,Agender,25,Islamouth,Western Australia,20,Summer,February,Loyal
1373,649,95,2,190,840,44955,2021-07-28,2021-08-16,Shirt,Polo,XL,indigo,56,Ellene Dedam,Agender,25,Islamouth,Western Australia,19,Winter,July,Loyal
1374,649,105,3,315,840,44955,2021-07-28,2021-08-16,Shirt,Cuban Collar,XL,yellow,76,Ellene Dedam,Agender,25,Islamouth,Western Australia,19,Winter,July,Loyal
1375,649,105,1,105,840,44955,2021-07-28,2021-08-16,Trousers,Pleated,XS,indigo,52,Ellene Dedam,Agender,25,Islamouth,Western Australia,19,Winter,July,Loyal
1376,33,118,2,236,588,52945,2021-07-01,2021-07-07,Jacket,Puffer,S,violet,46,Nicole Cheel,Genderfluid,48,West Danieltown,Victoria,6,Winter,July,Loyal
1377,33,99,3,297,588,52945,2021-07-01,2021-07-07,Trousers,High-Waisted,L,green,75,Nicole Cheel,Genderfluid,48,West Danieltown,Victoria,6,Winter,July,Loyal
1378,33,109,3,327,588,52945,2021-07-01,2021-07-07,Shirt,Mandarin Collar,M,orange,78,Nicole Cheel,Genderfluid,48,West Danieltown,Victoria,6,Winter,July,Loyal
1379,33,97,3,291,588,52945,2021-07-01,2021-07-07,Trousers,Slim-Fit,XS,yellow,59,Nicole Cheel,Genderfluid,48,West Danieltown,Victoria,6,Winter,July,Loyal
1380,33,102,2,204,588,52945,2021-07-01,2021-07-07,Jacket,Windbreaker,S,blue,41,Nicole Cheel,Genderfluid,48,West Danieltown,Victoria,6,Winter,July,Loyal
1381,591,112,3,336,588,39095,2021-06-18,2021-07-06,Trousers,Tracksuit Bottoms,XL,orange,42,Nicole Cheel,Genderfluid,48,West Danieltown,Victoria,18,Winter,June,Loyal
1382,201,118,1,118,325,56321,2021-05-26,2021-06-18,Jacket,Puffer,S,violet,46,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,23,Autumn,May,Loyal
1383,431,109,1,109,325,35804,2021-04-25,2021-05-09,Shirt,Mandarin Collar,XS,yellow,45,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,14,Autumn,April,Loyal
1384,431,105,1,105,325,35804,2021-04-25,2021-05-09,Trousers,Pleated,M,blue,66,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,14,Autumn,April,Loyal
1385,201,97,3,291,325,56321,2021-05-26,2021-06-18,Trousers,Slim-Fit,XL,indigo,66,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,23,Autumn,May,Loyal
1386,201,107,2,214,325,56321,2021-05-26,2021-06-18,Jacket,Denim,S,violet,73,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,23,Autumn,May,Loyal
1387,87,118,3,354,325,32961,2021-06-20,2021-07-16,Shirt,Flannel,L,indigo,62,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,26,Winter,June,Loyal
1388,87,95,1,95,325,32961,2021-06-20,2021-07-16,Shirt,Polo,S,violet,43,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,26,Winter,June,Loyal
1389,87,95,2,190,325,32961,2021-06-20,2021-07-16,Shirt,Polo,L,violet,76,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,26,Winter,June,Loyal
1390,87,91,2,182,325,32961,2021-06-20,2021-07-16,Shirt,Linen,XL,violet,73,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,26,Winter,June,Loyal
1391,431,100,1,100,325,35804,2021-04-25,2021-05-09,Jacket,Bomber,XS,yellow,57,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,14,Autumn,April,Loyal
1392,431,91,2,182,325,35804,2021-04-25,2021-05-09,Shirt,Linen,XS,indigo,70,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,14,Autumn,April,Loyal
1393,201,115,2,230,325,56321,2021-05-26,2021-06-18,Trousers,Cropped,XS,red,75,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,23,Autumn,May,Loyal
1394,201,96,2,192,325,56321,2021-05-26,2021-06-18,Shirt,Oxford Cloth,M,indigo,62,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,23,Autumn,May,Loyal
1395,431,104,2,208,325,35804,2021-04-25,2021-05-09,Shirt,Dress,XL,violet,77,Robinetta Deners,Genderqueer,68,West Claudia,South Australia,14,Autumn,April,Loyal
1396,208,118,3,354,28,39533,2021-10-10,2021-10-15,Jacket,Puffer,S,violet,46,Hadley Baddam,Non-binary,79,West Noah,Queensland,5,Spring,October,Loyal
1397,226,113,3,339,28,44799,2021-07-09,2021-07-23,Trousers,Chinos,XS,blue,69,Hadley Baddam,Non-binary,79,West Noah,Queensland,14,Winter,July,Loyal
1398,226,97,1,97,28,44799,2021-07-09,2021-07-23,Trousers,Slim-Fit,M,indigo,67,Hadley Baddam,Non-binary,79,West Noah,Queensland,14,Winter,July,Loyal
1399,226,113,2,226,28,44799,2021-07-09,2021-07-23,Jacket,Parka,L,green,55,Hadley Baddam,Non-binary,79,West Noah,Queensland,14,Winter,July,Loyal
1400,226,102,2,204,28,44799,2021-07-09,2021-07-23,Jacket,Windbreaker,M,blue,70,Hadley Baddam,Non-binary,79,West Noah,Queensland,14,Winter,July,Loyal
1401,208,109,1,109,28,39533,2021-10-10,2021-10-15,Jacket,Peacoat,XL,orange,69,Hadley Baddam,Non-binary,79,West Noah,Queensland,5,Spring,October,Loyal
1402,226,102,3,306,28,44799,2021-07-09,2021-07-23,Trousers,Cargo Pants,L,orange,78,Hadley Baddam,Non-binary,79,West Noah,Queensland,14,Winter,July,Loyal
1403,226,102,1,102,28,44799,2021-07-09,2021-07-23,Jacket,Windbreaker,M,indigo,56,Hadley Baddam,Non-binary,79,West Noah,Queensland,14,Winter,July,Loyal
1404,208,102,2,204,28,39533,2021-10-10,2021-10-15,Jacket,Windbreaker,S,yellow,66,Hadley Baddam,Non-binary,79,West Noah,Queensland,5,Spring,October,Loyal
1405,208,106,2,212,28,39533,2021-10-10,2021-10-15,Shirt,Chambray,S,blue,61,Hadley Baddam,Non-binary,79,West Noah,Queensland,5,Spring,October,Loyal
1406,208,94,1,94,28,39533,2021-10-10,2021-10-15,Trousers,Cords,XS,blue,60,Hadley Baddam,Non-binary,79,West Noah,Queensland,5,Spring,October,Loyal
1407,208,106,1,106,28,39533,2021-10-10,2021-10-15,Trousers,Wool,S,indigo,45,Hadley Baddam,Non-binary,79,West Noah,Queensland,5,Spring,October,Loyal
1408,226,119,2,238,28,44799,2021-07-09,2021-07-23,Jacket,Trench Coat,S,yellow,59,Hadley Baddam,Non-binary,79,West Noah,Queensland,14,Winter,July,Loyal
1409,226,98,1,98,28,44799,2021-07-09,2021-07-23,Shirt,Camp Collared,S,violet,80,Hadley Baddam,Non-binary,79,West Noah,Queensland,14,Winter,July,Loyal
1410,226,94,2,188,28,44799,2021-07-09,2021-07-23,Trousers,Cords,XS,indigo,47,Hadley Baddam,Non-binary,79,West Noah,Queensland,14,Winter,July,Loyal
1411,606,118,2,236,692,54506,2021-01-31,2021-02-08,Jacket,Puffer,S,violet,46,Perceval Umbers,Bigender,20,Laraview,Tasmania,8,Summer,January,Loyal
1412,606,91,1,91,692,54506,2021-01-31,2021-02-08,Jacket,Pullover,M,yellow,49,Perceval Umbers,Bigender,20,Laraview,Tasmania,8,Summer,January,Loyal
1413,589,97,2,194,692,11378,2021-06-25,2021-07-20,Trousers,Slim-Fit,XS,yellow,59,Perceval Umbers,Bigender,20,Laraview,Tasmania,25,Winter,June,Loyal
1414,606,91,1,91,692,54506,2021-01-31,2021-02-08,Shirt,Linen,L,blue,70,Perceval Umbers,Bigender,20,Laraview,Tasmania,8,Summer,January,Loyal
1415,606,118,3,354,692,54506,2021-01-31,2021-02-08,Jacket,Puffer,M,green,72,Perceval Umbers,Bigender,20,Laraview,Tasmania,8,Summer,January,Loyal
1416,606,94,3,282,692,54506,2021-01-31,2021-02-08,Shirt,Henley,M,blue,42,Perceval Umbers,Bigender,20,Laraview,Tasmania,8,Summer,January,Loyal
1417,589,105,2,210,692,11378,2021-06-25,2021-07-20,Trousers,Pleated,XL,violet,65,Perceval Umbers,Bigender,20,Laraview,Tasmania,25,Winter,June,Loyal
1418,589,100,1,100,692,11378,2021-06-25,2021-07-20,Jacket,Bomber,S,orange,49,Perceval Umbers,Bigender,20,Laraview,Tasmania,25,Winter,June,Loyal
1419,589,106,1,106,692,11378,2021-06-25,2021-07-20,Trousers,Wool,XL,indigo,51,Perceval Umbers,Bigender,20,Laraview,Tasmania,25,Winter,June,Loyal
1420,589,105,2,210,692,11378,2021-06-25,2021-07-20,Shirt,Cuban Collar,L,red,45,Perceval Umbers,Bigender,20,Laraview,Tasmania,25,Winter,June,Loyal
1421,589,109,2,218,692,11378,2021-06-25,2021-07-20,Jacket,Peacoat,XL,green,68,Perceval Umbers,Bigender,20,Laraview,Tasmania,25,Winter,June,Loyal
1422,606,95,1,95,692,54506,2021-01-31,2021-02-08,Shirt,Polo,S,orange,78,Perceval Umbers,Bigender,20,Laraview,Tasmania,8,Summer,January,Loyal
1423,589,92,1,92,692,11378,2021-06-25,2021-07-20,Shirt,Denim,L,indigo,58,Perceval Umbers,Bigender,20,Laraview,Tasmania,25,Winter,June,Loyal
1424,589,95,3,285,692,11378,2021-06-25,2021-07-20,Shirt,Polo,XS,blue,56,Perceval Umbers,Bigender,20,Laraview,Tasmania,25,Winter,June,Loyal
1425,589,119,1,119,692,11378,2021-06-25,2021-07-20,Shirt,Casual Slim Fit,XL,green,41,Perceval Umbers,Bigender,20,Laraview,Tasmania,25,Winter,June,Loyal
1426,589,118,3,354,692,11378,2021-06-25,2021-07-20,Jacket,Puffer,L,violet,49,Perceval Umbers,Bigender,20,Laraview,Tasmania,25,Winter,June,Loyal
1427,621,118,1,118,102,41563,2021-07-16,2021-08-07,Jacket,Puffer,S,violet,46,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,22,Winter,July,Loyal
1428,852,100,2,200,102,42616,2021-04-11,2021-05-08,Jacket,Bomber,XL,green,79,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,27,Autumn,April,Loyal
1429,852,112,2,224,102,42616,2021-04-11,2021-05-08,Jacket,Cardigan,L,indigo,40,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,27,Autumn,April,Loyal
1430,467,105,3,315,102,23636,2021-02-24,2021-03-10,Trousers,Pleated,XS,blue,62,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,14,Summer,February,Loyal
1431,852,92,3,276,102,42616,2021-04-11,2021-05-08,Shirt,Denim,XS,green,66,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,27,Autumn,April,Loyal
1432,467,97,1,97,102,23636,2021-02-24,2021-03-10,Trousers,Slim-Fit,XL,violet,48,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,14,Summer,February,Loyal
1433,621,118,1,118,102,41563,2021-07-16,2021-08-07,Jacket,Puffer,M,green,72,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,22,Winter,July,Loyal
1434,467,112,3,336,102,23636,2021-02-24,2021-03-10,Jacket,Cardigan,XS,violet,40,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,14,Summer,February,Loyal
1435,621,119,1,119,102,41563,2021-07-16,2021-08-07,Shirt,Casual Slim Fit,S,violet,50,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,22,Winter,July,Loyal
1436,852,106,3,318,102,42616,2021-04-11,2021-05-08,Shirt,Chambray,XL,green,58,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,27,Autumn,April,Loyal
1437,467,113,1,113,102,23636,2021-02-24,2021-03-10,Jacket,Parka,XL,indigo,78,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,14,Summer,February,Loyal
1438,467,102,1,102,102,23636,2021-02-24,2021-03-10,Trousers,Cargo Pants,M,violet,58,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,14,Summer,February,Loyal
1439,621,95,3,285,102,41563,2021-07-16,2021-08-07,Shirt,Polo,XS,indigo,47,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,22,Winter,July,Loyal
1440,467,94,1,94,102,23636,2021-02-24,2021-03-10,Shirt,Henley,S,orange,46,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,14,Summer,February,Loyal
1441,852,90,1,90,102,42616,2021-04-11,2021-05-08,Trousers,Relaxed Leg,M,violet,46,Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,27,Autumn,April,Loyal
1442,905,118,3,354,439,57884,2021-01-11,2021-01-23,Jacket,Puffer,S,violet,46,Daren Airs,Female,75,West Thomas,Victoria,12,Summer,January,Loyal
1443,545,117,3,351,439,53117,2021-06-21,2021-07-02,Jacket,Shearling,L,green,66,Daren Airs,Female,75,West Thomas,Victoria,11,Winter,June,Loyal
1444,647,106,3,318,439,10912,2021-02-06,2021-02-11,Trousers,Wool,S,yellow,69,Daren Airs,Female,75,West Thomas,Victoria,5,Summer,February,Loyal
1445,545,100,1,100,439,53117,2021-06-21,2021-07-02,Jacket,Bomber,S,indigo,41,Daren Airs,Female,75,West Thomas,Victoria,11,Winter,June,Loyal
1446,545,112,3,336,439,53117,2021-06-21,2021-07-02,Trousers,Tracksuit Bottoms,M,green,47,Daren Airs,Female,75,West Thomas,Victoria,11,Winter,June,Loyal
1447,130,95,1,95,439,12827,2021-06-20,2021-07-15,Shirt,Polo,XS,orange,75,Daren Airs,Female,75,West Thomas,Victoria,25,Winter,June,Loyal
1448,905,113,2,226,439,57884,2021-01-11,2021-01-23,Trousers,Chinos,XS,violet,72,Daren Airs,Female,75,West Thomas,Victoria,12,Summer,January,Loyal
1449,545,93,2,186,439,53117,2021-06-21,2021-07-02,Jacket,Coach,S,green,60,Daren Airs,Female,75,West Thomas,Victoria,11,Winter,June,Loyal
1450,545,112,1,112,439,53117,2021-06-21,2021-07-02,Jacket,Cardigan,XS,orange,46,Daren Airs,Female,75,West Thomas,Victoria,11,Winter,June,Loyal
1451,545,94,1,94,439,53117,2021-06-21,2021-07-02,Shirt,Henley,XS,orange,65,Daren Airs,Female,75,West Thomas,Victoria,11,Winter,June,Loyal
1452,647,95,2,190,439,10912,2021-02-06,2021-02-11,Shirt,Polo,L,orange,63,Daren Airs,Female,75,West Thomas,Victoria,5,Summer,February,Loyal
1453,545,97,3,291,439,53117,2021-06-21,2021-07-02,Trousers,Slim-Fit,M,violet,51,Daren Airs,Female,75,West Thomas,Victoria,11,Winter,June,Loyal
1454,545,107,3,321,439,53117,2021-06-21,2021-07-02,Jacket,Denim,M,red,43,Daren Airs,Female,75,West Thomas,Victoria,11,Winter,June,Loyal
1455,905,118,1,118,439,57884,2021-01-11,2021-01-23,Shirt,Flannel,XL,orange,50,Daren Airs,Female,75,West Thomas,Victoria,12,Summer,January,Loyal
1456,647,105,3,315,439,10912,2021-02-06,2021-02-11,Trousers,Pleated,L,indigo,73,Daren Airs,Female,75,West Thomas,Victoria,5,Summer,February,Loyal
1457,545,99,2,198,439,53117,2021-06-21,2021-07-02,Trousers,High-Waisted,M,green,51,Daren Airs,Female,75,West Thomas,Victoria,11,Winter,June,Loyal
1458,545,96,2,192,439,53117,2021-06-21,2021-07-02,Trousers,Drawstring,S,yellow,74,Daren Airs,Female,75,West Thomas,Victoria,11,Winter,June,Loyal
1459,545,119,1,119,439,53117,2021-06-21,2021-07-02,Shirt,Casual Slim Fit,XL,violet,57,Daren Airs,Female,75,West Thomas,Victoria,11,Winter,June,Loyal
1460,672,119,3,357,677,59213,2021-02-12,2021-02-25,Jacket,Trench Coat,L,orange,70,Nady Buston,Female,33,North Mikayla,Tasmania,13,Summer,February,Loyal
1461,983,109,3,327,677,49941,2021-07-12,2021-07-14,Shirt,Mandarin Collar,XS,yellow,45,Nady Buston,Female,33,North Mikayla,Tasmania,2,Winter,July,Loyal
1462,983,112,3,336,677,49941,2021-07-12,2021-07-14,Trousers,Tracksuit Bottoms,XS,red,55,Nady Buston,Female,33,North Mikayla,Tasmania,2,Winter,July,Loyal
1463,672,93,2,186,677,59213,2021-02-12,2021-02-25,Jacket,Coach,L,violet,80,Nady Buston,Female,33,North Mikayla,Tasmania,13,Summer,February,Loyal
1464,672,102,3,306,677,59213,2021-02-12,2021-02-25,Jacket,Windbreaker,L,violet,72,Nady Buston,Female,33,North Mikayla,Tasmania,13,Summer,February,Loyal
1465,672,95,3,285,677,59213,2021-02-12,2021-02-25,Shirt,Polo,XS,violet,67,Nady Buston,Female,33,North Mikayla,Tasmania,13,Summer,February,Loyal
1466,983,113,1,113,677,49941,2021-07-12,2021-07-14,Jacket,Parka,M,red,56,Nady Buston,Female,33,North Mikayla,Tasmania,2,Winter,July,Loyal
1467,672,106,3,318,677,59213,2021-02-12,2021-02-25,Trousers,Wool,XL,blue,41,Nady Buston,Female,33,North Mikayla,Tasmania,13,Summer,February,Loyal
1468,983,96,1,96,677,49941,2021-07-12,2021-07-14,Trousers,Drawstring,S,yellow,74,Nady Buston,Female,33,North Mikayla,Tasmania,2,Winter,July,Loyal
1469,983,115,3,345,677,49941,2021-07-12,2021-07-14,Trousers,Cropped,L,red,63,Nady Buston,Female,33,North Mikayla,Tasmania,2,Winter,July,Loyal
1470,710,119,1,119,134,27729,2021-02-07,2021-02-08,Jacket,Trench Coat,L,orange,70,Raul Pockey,Male,64,South Hannah,Victoria,1,Summer,February,One-time
1471,710,100,1,100,134,27729,2021-02-07,2021-02-08,Jacket,Bomber,S,indigo,41,Raul Pockey,Male,64,South Hannah,Victoria,1,Summer,February,One-time
1472,710,93,1,93,134,27729,2021-02-07,2021-02-08,Trousers,Joggers,L,violet,60,Raul Pockey,Male,64,South Hannah,Victoria,1,Summer,February,One-time
1473,710,100,2,200,134,27729,2021-02-07,2021-02-08,Jacket,Bomber,L,indigo,51,Raul Pockey,Male,64,South Hannah,Victoria,1,Summer,February,One-time
1474,710,93,1,93,134,27729,2021-02-07,2021-02-08,Jacket,Coach,XL,green,48,Raul Pockey,Male,64,South Hannah,Victoria,1,Summer,February,One-time
1475,750,119,1,119,758,58084,2021-02-19,2021-03-01,Jacket,Trench Coat,L,orange,70,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,10,Summer,February,Loyal
1476,750,118,1,118,758,58084,2021-02-19,2021-03-01,Shirt,Flannel,S,blue,43,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,10,Summer,February,Loyal
1477,750,109,1,109,758,58084,2021-02-19,2021-03-01,Shirt,Mandarin Collar,L,green,67,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,10,Summer,February,Loyal
1478,303,112,2,224,758,58670,2021-09-02,2021-09-11,Jacket,Cardigan,XS,red,51,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,9,Spring,September,Loyal
1479,750,102,1,102,758,58084,2021-02-19,2021-03-01,Jacket,Windbreaker,M,green,63,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,10,Summer,February,Loyal
1480,750,115,3,345,758,58084,2021-02-19,2021-03-01,Trousers,Cropped,L,indigo,63,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,10,Summer,February,Loyal
1481,750,94,2,188,758,58084,2021-02-19,2021-03-01,Trousers,Cords,XL,orange,72,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,10,Summer,February,Loyal
1482,750,107,2,214,758,58084,2021-02-19,2021-03-01,Jacket,Denim,M,green,79,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,10,Summer,February,Loyal
1483,750,100,2,200,758,58084,2021-02-19,2021-03-01,Jacket,Bomber,L,blue,64,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,10,Summer,February,Loyal
1484,750,94,1,94,758,58084,2021-02-19,2021-03-01,Shirt,Henley,M,violet,44,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,10,Summer,February,Loyal
1485,750,99,2,198,758,58084,2021-02-19,2021-03-01,Trousers,High-Waisted,XL,red,80,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,10,Summer,February,Loyal
1486,303,100,1,100,758,58670,2021-09-02,2021-09-11,Jacket,Bomber,XL,indigo,50,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,9,Spring,September,Loyal
1487,303,96,2,192,758,58670,2021-09-02,2021-09-11,Shirt,Oxford Cloth,L,red,69,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,9,Spring,September,Loyal
1488,303,119,3,357,758,58670,2021-09-02,2021-09-11,Shirt,Casual Slim Fit,XL,yellow,78,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,9,Spring,September,Loyal
1489,750,102,2,204,758,58084,2021-02-19,2021-03-01,Jacket,Windbreaker,XL,green,71,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,10,Summer,February,Loyal
1490,22,90,2,180,180,36088,2021-05-28,2021-06-09,Trousers,Relaxed Leg,XS,indigo,60,Nelli Engall,Genderfluid,21,Chasemouth,Western Australia,12,Autumn,May,Loyal
1491,22,96,1,96,180,36088,2021-05-28,2021-06-09,Shirt,Oxford Cloth,XS,blue,47,Nelli Engall,Genderfluid,21,Chasemouth,Western Australia,12,Autumn,May,Loyal
1492,22,92,1,92,180,36088,2021-05-28,2021-06-09,Shirt,Denim,XL,indigo,58,Nelli Engall,Genderfluid,21,Chasemouth,Western Australia,12,Autumn,May,Loyal
1493,22,91,2,182,180,36088,2021-05-28,2021-06-09,Shirt,Linen,M,violet,44,Nelli Engall,Genderfluid,21,Chasemouth,Western Australia,12,Autumn,May,Loyal
